Year,Quarter,Month,Day,Item Purchased,Count of Customer Reference ID,Payment Method,Sum of Review Rating,Sum of Purchase Amount (USD)
2023,Qtr 1,March,3,Tank Top,1,Cash,3,48
2023,Qtr 1,March,3,Umbrella,1,Cash,2,157
2023,Qtr 1,March,3,Vest,1,Cash,2,157
2023,Qtr 1,March,4,Belt,2,Credit Card,8,217
2023,Qtr 1,March,4,Camisole,1,Cash,2,125
2023,Qtr 1,March,4,Gloves,1,Credit Card,3,64
2023,Qtr 1,March,4,Loafers,1,Credit Card,2,148
2023,Qtr 1,March,4,Pajamas,1,Credit Card,3,128
2023,Qtr 1,March,4,Raincoat,1,Cash,1,157
2023,Qtr 1,March,4,Romper,1,Cash,3,190
2023,Qtr 1,March,4,Sandals,1,Cash,2,161
2023,Qtr 1,March,4,Shorts,1,Credit Card,2,144
2023,Qtr 1,March,4,Skirt,1,Credit Card,2,135
2023,Qtr 1,March,4,Slippers,1,Credit Card,4,83
2023,Qtr 1,March,4,Tank Top,1,Cash,3,153
2023,Qtr 1,March,4,Wallet,2,Credit Card,8,208
2023,Qtr 1,March,5,Blouse,1,Credit Card,3,139
2023,Qtr 1,March,5,Flannel Shirt,1,Cash,3,159
2023,Qtr 1,March,5,Flannel Shirt,2,Credit Card,7,269
2023,Qtr 1,March,5,Gloves,1,Credit Card,5,114
2023,Qtr 1,March,5,Hoodie,1,Credit Card,4,114
2023,Qtr 1,March,5,Overalls,1,Credit Card,5,185
2023,Qtr 1,March,5,Raincoat,1,Cash,3,157
2023,Qtr 1,March,5,Shorts,1,Credit Card,4,41
2023,Qtr 1,March,5,Tie,1,Cash,5,125
2023,Qtr 1,March,5,Vest,1,Credit Card,3,68
2023,Qtr 1,March,6,Backpack,1,Credit Card,3,185
2023,Qtr 1,March,6,Bowtie,1,Credit Card,2,153
2023,Qtr 1,March,6,Cardigan,1,Cash,4,111
2023,Qtr 1,March,6,Pajamas,1,Cash,2,157
2023,Qtr 1,March,6,Romper,1,Credit Card,3,157
2023,Qtr 1,March,6,Trousers,1,Cash,4,157
2023,Qtr 1,March,6,T-shirt,1,Credit Card,4,85
2023,Qtr 1,March,6,Wallet,1,Credit Card,4,91
2023,Qtr 1,March,7,Loafers,1,Credit Card,4,126
2023,Qtr 1,March,7,Skirt,1,Cash,4,125
2023,Qtr 1,March,7,Tie,1,Cash,4,198
2023,Qtr 1,March,7,Trousers,1,Credit Card,4,47
2023,Qtr 1,March,8,Boots,1,Cash,4,78
2023,Qtr 1,March,8,Hat,1,Credit Card,2,168
2023,Qtr 1,March,8,Jacket,1,Credit Card,3,82
2023,Qtr 1,March,8,Loafers,1,Credit Card,4,166
2023,Qtr 1,March,8,Poncho,1,Credit Card,2,75
2023,Qtr 1,March,8,Shorts,1,Cash,3,127
2023,Qtr 1,March,8,T-shirt,1,Cash,3,83
2023,Qtr 1,March,8,Tunic,1,Cash,5,16
2023,Qtr 1,March,8,Wallet,1,Credit Card,2,155
2023,Qtr 1,March,9,Blouse,1,Credit Card,3,183
2023,Qtr 1,March,9,Camisole,1,Credit Card,5,48
2023,Qtr 1,March,9,Gloves,1,Credit Card,2,157
2023,Qtr 1,March,9,Leggings,1,Cash,2,65
2023,Qtr 1,March,9,Poncho,1,Cash,3,182
2023,Qtr 1,March,9,Romper,1,Cash,5,182
2023,Qtr 1,March,10,Gloves,1,Credit Card,2,171
2023,Qtr 1,March,10,Loafers,2,Credit Card,10,351
2023,Qtr 1,March,10,Sweater,1,Cash,4,157
2023,Qtr 1,March,10,Swimsuit,1,Cash,2,157
2023,Qtr 1,March,10,Tank Top,1,Credit Card,5,40
2023,Qtr 1,March,11,Bowtie,1,Credit Card,3,28
2023,Qtr 1,March,11,Camisole,1,Credit Card,2,157
2023,Qtr 1,March,11,Jumpsuit,1,Cash,4,173
2023,Qtr 1,March,11,Kimono,1,Cash,2,30
2023,Qtr 1,March,11,Onesie,1,Credit Card,3,61
2023,Qtr 1,March,11,Slippers,1,Credit Card,3,157
2023,Qtr 1,March,11,Sun Hat,1,Cash,5,183
2023,Qtr 1,March,11,Sunglasses,1,Cash,3,33
2023,Qtr 1,March,11,Tie,1,Credit Card,4,49
2023,Qtr 1,March,12,Belt,1,Credit Card,3,92
2023,Qtr 1,March,12,Bowtie,1,Credit Card,3,121
2023,Qtr 1,March,12,Camisole,1,Credit Card,3,114
2023,Qtr 1,March,12,Jacket,1,Credit Card,5,175
2023,Qtr 1,March,12,Jeans,1,Credit Card,5,56
2023,Qtr 1,March,12,Pants,1,Cash,4,179
2023,Qtr 1,March,12,Romper,1,Credit Card,5,136
2023,Qtr 1,March,12,Sneakers,2,Credit Card,10,222
2023,Qtr 1,March,12,Swimsuit,1,Credit Card,5,110
2023,Qtr 1,March,13,Handbag,1,Credit Card,3,182
2023,Qtr 1,March,13,Polo Shirt,1,Cash,3,134
2023,Qtr 1,March,13,Scarf,1,Cash,4,115
2023,Qtr 1,March,13,Scarf,1,Credit Card,4,185
2023,Qtr 1,March,13,Sun Hat,1,Cash,5,78
2023,Qtr 1,March,13,Sunglasses,1,Credit Card,3,157
2023,Qtr 1,March,13,Sweater,1,Credit Card,4,64
2023,Qtr 1,March,14,Boots,1,Cash,5,102
2023,Qtr 1,March,14,Cardigan,1,Credit Card,3,132
2023,Qtr 1,March,14,Flip-Flops,1,Credit Card,5,80
2023,Qtr 1,March,14,Handbag,1,Cash,5,157
2023,Qtr 1,March,14,Jacket,1,Cash,2,29
2023,Qtr 1,March,14,Leggings,1,Cash,2,49
2023,Qtr 1,March,14,Poncho,1,Credit Card,1,15
2023,Qtr 1,March,14,Romper,1,Cash,5,78
2023,Qtr 1,March,14,Socks,1,Cash,3,142
2023,Qtr 1,March,15,Boots,1,Cash,2,198
2023,Qtr 1,March,15,Bowtie,2,Cash,5,219
2023,Qtr 1,March,15,Camisole,1,Credit Card,2,189
2023,Qtr 1,March,15,Flannel Shirt,1,Cash,3,163
2023,Qtr 1,March,15,Hoodie,1,Cash,3,131
2023,Qtr 1,March,15,Kimono,1,Credit Card,5,125
2023,Qtr 1,March,15,Leggings,1,Cash,4,3126
2023,Qtr 1,March,15,Pajamas,1,Credit Card,2,190
2023,Qtr 1,March,15,Poncho,1,Credit Card,3,157
2023,Qtr 1,March,15,Romper,1,Cash,2,157
2023,Qtr 1,March,15,Shorts,1,Credit Card,4,39
2023,Qtr 1,March,15,Socks,1,Credit Card,3,193
2023,Qtr 1,March,15,Sunglasses,2,Cash,6,121
2023,Qtr 1,March,15,Tunic,1,Credit Card,3,61
2023,Qtr 1,March,16,Blazer,1,Cash,4,56
2023,Qtr 1,March,16,Bowtie,1,Cash,5,137
2023,Qtr 1,March,16,Bowtie,1,Credit Card,4,12
2023,Qtr 1,March,16,Coat,1,Credit Card,4,157
2023,Qtr 1,March,16,Dress,1,Credit Card,4,146
2023,Qtr 1,March,16,Flannel Shirt,1,Credit Card,2,157
2023,Qtr 1,March,16,Slippers,2,Cash,6,332
2023,Qtr 1,March,16,Sneakers,1,Credit Card,3,157
2023,Qtr 1,March,16,Trench Coat,1,Cash,4,168
2023,Qtr 1,March,17,Boots,1,Cash,2,127
2023,Qtr 1,March,17,Hat,1,Cash,5,45
2023,Qtr 1,March,17,Hoodie,1,Cash,2,116
2023,Qtr 1,March,17,Kimono,1,Credit Card,4,157
2023,Qtr 1,March,17,Sandals,1,Cash,4,71
2023,Qtr 1,March,17,Sneakers,1,Cash,3,20
2023,Qtr 1,March,17,Sneakers,1,Credit Card,3,157
2023,Qtr 1,March,17,Umbrella,1,Cash,4,157
2023,Qtr 1,March,18,Dress,1,Cash,4,40
2023,Qtr 1,March,18,Flip-Flops,1,Cash,2,127
2023,Qtr 1,March,18,Hoodie,1,Credit Card,5,31
2023,Qtr 1,March,18,Jacket,1,Credit Card,4,140
2023,Qtr 1,March,18,Jumpsuit,1,Cash,5,194
2023,Qtr 1,March,18,Polo Shirt,1,Cash,3,157
2023,Qtr 1,March,18,Tie,1,Credit Card,3,77
2023,Qtr 1,March,18,Trousers,1,Cash,2,114
2023,Qtr 1,March,18,T-shirt,1,Credit Card,3,148
2023,Qtr 1,March,18,Umbrella,1,Cash,3,192
2023,Qtr 1,March,18,Umbrella,1,Credit Card,4,172
2023,Qtr 1,March,19,Belt,1,Credit Card,5,63
2023,Qtr 1,March,19,Boots,1,Cash,1,34
2023,Qtr 1,March,19,Flannel Shirt,1,Credit Card,3,157
2023,Qtr 1,March,19,Hat,1,Cash,2,200
2023,Qtr 1,March,19,Hoodie,1,Credit Card,5,170
2023,Qtr 1,March,19,Romper,1,Credit Card,5,157
2023,Qtr 1,March,19,Skirt,1,Credit Card,5,189
2023,Qtr 1,March,19,Slippers,1,Cash,5,158
2023,Qtr 1,March,19,Slippers,1,Credit Card,5,2356
2023,Qtr 1,March,19,Trench Coat,1,Credit Card,4,157
2023,Qtr 1,March,19,T-shirt,1,Cash,4,12
2023,Qtr 1,March,20,Blazer,1,Credit Card,1,168
2023,Qtr 1,March,20,Kimono,1,Cash,5,67
2023,Qtr 1,March,20,Overalls,1,Credit Card,3,190
2023,Qtr 1,March,20,Pajamas,1,Credit Card,5,133
2023,Qtr 1,March,20,Polo Shirt,1,Cash,1,43
2023,Qtr 1,March,20,Romper,1,Credit Card,2,77
2023,Qtr 1,March,20,Sunglasses,1,Credit Card,2,172
2023,Qtr 1,March,20,Sweater,1,Credit Card,3,165
2023,Qtr 1,March,20,T-shirt,1,Credit Card,5,52
2023,Qtr 1,March,21,Belt,1,Cash,3,16
2023,Qtr 1,March,21,Belt,1,Credit Card,3,44
2023,Qtr 1,March,21,Blouse,2,Cash,10,306
2023,Qtr 1,March,21,Pants,2,Credit Card,7,94
2023,Qtr 1,March,21,Sunglasses,1,Cash,2,70
2023,Qtr 1,March,21,Trench Coat,1,Cash,3,182
2023,Qtr 1,March,22,Backpack,1,Cash,2,115
2023,Qtr 1,March,22,Flannel Shirt,1,Cash,3,137
2023,Qtr 1,March,22,Overalls,1,Cash,5,150
2023,Qtr 1,March,22,Raincoat,1,Cash,2,126
2023,Qtr 1,March,22,Sunglasses,1,Credit Card,3,71
2023,Qtr 1,March,22,Trench Coat,1,Cash,4,58
2023,Qtr 1,March,22,Trench Coat,1,Credit Card,5,134
2023,Qtr 1,March,22,Trousers,1,Credit Card,2,157
2023,Qtr 1,March,23,Blazer,1,Cash,4,134
2023,Qtr 1,March,23,Boots,1,Credit Card,5,157
2023,Qtr 1,March,23,Flannel Shirt,1,Cash,4,191
2023,Qtr 1,March,23,Jacket,1,Credit Card,2,11
2023,Qtr 1,March,23,Shorts,1,Cash,4,192
2023,Qtr 1,March,23,Socks,1,Credit Card,3,157
2023,Qtr 1,March,23,Swimsuit,1,Cash,5,87
2023,Qtr 1,March,23,Tank Top,1,Cash,5,2102
2023,Qtr 1,March,23,Tunic,1,Cash,2,183
2023,Qtr 1,March,24,Backpack,1,Credit Card,2,66
2023,Qtr 1,March,24,Flip-Flops,1,Credit Card,4,157
2023,Qtr 1,March,24,Overalls,1,Cash,3,157
2023,Qtr 1,March,24,Romper,1,Cash,3,110
2023,Qtr 1,March,24,Sandals,1,Cash,3,155
2023,Qtr 1,March,24,Shorts,1,Cash,4,28
2023,Qtr 1,March,24,Sneakers,1,Credit Card,5,196
2023,Qtr 1,March,24,Sunglasses,1,Cash,4,159
2023,Qtr 1,March,24,Sweater,1,Cash,4,196
2023,Qtr 1,March,24,Tie,1,Credit Card,5,162
2023,Qtr 1,March,24,Vest,1,Credit Card,5,183
2023,Qtr 1,March,25,Backpack,1,Credit Card,5,111
2023,Qtr 1,March,25,Kimono,1,Credit Card,3,78
2023,Qtr 1,March,25,Pants,1,Credit Card,3,11
2023,Qtr 1,March,25,Shorts,1,Credit Card,2,99
2023,Qtr 1,March,25,Swimsuit,1,Credit Card,2,198
2023,Qtr 1,March,25,Tie,1,Cash,4,49
2023,Qtr 1,March,25,T-shirt,1,Cash,3,2108
2023,Qtr 1,March,26,Boots,1,Cash,5,94
2023,Qtr 1,March,26,Kimono,1,Credit Card,3,160
2023,Qtr 1,March,26,Pajamas,1,Credit Card,5,172
2023,Qtr 1,March,26,Poncho,1,Cash,5,157
2023,Qtr 1,March,26,Skirt,1,Cash,5,157
2023,Qtr 1,March,26,Trousers,1,Cash,4,157
2023,Qtr 1,March,26,Tunic,1,Cash,1,65
2023,Qtr 1,March,27,Cardigan,1,Cash,3,160
2023,Qtr 1,March,27,Jacket,1,Credit Card,5,178
2023,Qtr 1,March,27,Pajamas,1,Cash,2,157
2023,Qtr 1,March,27,Pants,1,Cash,3,29
2023,Qtr 1,March,27,Raincoat,1,Cash,2,123
2023,Qtr 1,March,27,Vest,1,Credit Card,3,189
2023,Qtr 1,March,28,Belt,1,Credit Card,3,157
2023,Qtr 1,March,28,Flip-Flops,1,Cash,4,56
2023,Qtr 1,March,28,Jeans,1,Cash,3,170
2023,Qtr 1,March,28,Sun Hat,1,Cash,3,157
2023,Qtr 1,March,28,Tank Top,1,Credit Card,5,157
2023,Qtr 1,March,28,Trench Coat,1,Cash,3,200
2023,Qtr 1,March,29,Gloves,1,Cash,4,33
2023,Qtr 1,March,29,Polo Shirt,1,Cash,3,29
2023,Qtr 1,March,29,Polo Shirt,1,Credit Card,3,157
2023,Qtr 1,March,29,Sneakers,1,Cash,3,83
2023,Qtr 1,March,29,Tie,1,Credit Card,3,63
2023,Qtr 1,March,29,T-shirt,1,Cash,2,157
2023,Qtr 1,March,30,Camisole,1,Cash,2,57
2023,Qtr 1,March,30,Coat,1,Cash,5,24
2023,Qtr 1,March,30,Flip-Flops,1,Cash,4,30
2023,Qtr 1,March,30,Pajamas,1,Credit Card,3,47
2023,Qtr 1,March,30,Scarf,1,Credit Card,5,176
2023,Qtr 1,March,30,Sun Hat,1,Credit Card,2,157
2023,Qtr 1,March,31,Cardigan,1,Cash,2,163
2023,Qtr 1,March,31,Dress,1,Credit Card,5,71
2023,Qtr 1,March,31,Raincoat,1,Cash,3,182
2023,Qtr 1,March,31,Sandals,1,Credit Card,3,187
2023,Qtr 1,March,31,Shorts,1,Credit Card,5,176
2023,Qtr 1,March,31,Swimsuit,1,Cash,2,157
2023,Qtr 1,March,31,Tank Top,1,Cash,2,27
2023,Qtr 1,March,31,Wallet,1,Credit Card,3,149
2023,Qtr 2,April,1,Gloves,1,Credit Card,5,112
2023,Qtr 2,April,1,Handbag,1,Cash,5,55
2023,Qtr 2,April,1,Overalls,1,Credit Card,2,33
2023,Qtr 2,April,1,Pants,1,Cash,2,85
2023,Qtr 2,April,1,Poncho,1,Credit Card,3,185
2023,Qtr 2,April,1,Scarf,1,Cash,4,71
2023,Qtr 2,April,1,Sunglasses,1,Cash,3,187
2023,Qtr 2,April,1,Tank Top,1,Cash,5,114
2023,Qtr 2,April,1,Tank Top,1,Credit Card,3,173
2023,Qtr 2,April,1,Trench Coat,1,Cash,4,199
2023,Qtr 2,April,2,Flannel Shirt,1,Cash,2,20
2023,Qtr 2,April,2,Flannel Shirt,1,Credit Card,5,118
2023,Qtr 2,April,2,Gloves,1,Cash,5,146
2023,Qtr 2,April,2,Hoodie,1,Credit Card,3,157
2023,Qtr 2,April,2,Jacket,1,Credit Card,2,174
2023,Qtr 2,April,2,Kimono,1,Cash,2,156
2023,Qtr 2,April,2,Pants,1,Credit Card,5,23
2023,Qtr 2,April,2,Scarf,1,Credit Card,1,119
2023,Qtr 2,April,2,Swimsuit,1,Credit Card,3,154
2023,Qtr 2,April,3,Belt,1,Cash,3,69
2023,Qtr 2,April,3,Boots,1,Cash,4,21
2023,Qtr 2,April,3,Bowtie,1,Cash,5,160
2023,Qtr 2,April,3,Pajamas,1,Credit Card,4,105
2023,Qtr 2,April,3,Romper,1,Credit Card,3,147
2023,Qtr 2,April,3,Sandals,1,Credit Card,4,195
2023,Qtr 2,April,3,Scarf,1,Credit Card,5,129
2023,Qtr 2,April,3,Sweater,1,Cash,4,26
2023,Qtr 2,April,3,Swimsuit,1,Credit Card,3,157
2023,Qtr 2,April,3,Vest,1,Cash,3,162
2023,Qtr 2,April,4,Boots,1,Cash,5,136
2023,Qtr 2,April,4,Handbag,1,Cash,5,150
2023,Qtr 2,April,4,Jacket,1,Cash,2,73
2023,Qtr 2,April,4,Slippers,1,Credit Card,5,180
2023,Qtr 2,April,5,Coat,1,Cash,3,157
2023,Qtr 2,April,5,Dress,1,Cash,2,172
2023,Qtr 2,April,5,Gloves,1,Cash,5,4298
2023,Qtr 2,April,5,Onesie,1,Credit Card,3,189
2023,Qtr 2,April,5,Sunglasses,2,Cash,8,277
2023,Qtr 2,April,5,Tank Top,1,Credit Card,3,41
2023,Qtr 2,April,5,Wallet,1,Cash,3,176
2023,Qtr 2,April,6,Blouse,1,Cash,5,179
2023,Qtr 2,April,6,Camisole,1,Credit Card,2,99
2023,Qtr 2,April,6,Gloves,1,Credit Card,5,135
2023,Qtr 2,April,6,Hoodie,1,Credit Card,4,157
2023,Qtr 2,April,6,Kimono,1,Cash,3,91
2023,Qtr 2,April,6,Swimsuit,1,Cash,4,197
2023,Qtr 2,April,6,Tank Top,1,Cash,4,147
2023,Qtr 2,April,6,Tie,1,Cash,3,157
2023,Qtr 2,April,7,Belt,1,Credit Card,2,137
2023,Qtr 2,April,7,Coat,2,Credit Card,5,94
2023,Qtr 2,April,7,Dress,1,Credit Card,3,170
2023,Qtr 2,April,7,Jeans,1,Credit Card,5,160
2023,Qtr 2,April,7,Poncho,1,Credit Card,4,91
2023,Qtr 2,April,7,Raincoat,1,Credit Card,4,157
2023,Qtr 2,April,8,Belt,1,Cash,4,157
2023,Qtr 2,April,8,Dress,1,Credit Card,5,175
2023,Qtr 2,April,8,Flip-Flops,1,Credit Card,5,196
2023,Qtr 2,April,8,Skirt,1,Cash,4,147
2023,Qtr 2,April,8,Tie,1,Cash,5,185
2023,Qtr 2,April,9,Blazer,1,Cash,4,157
2023,Qtr 2,April,9,Camisole,1,Cash,4,186
2023,Qtr 2,April,9,Cardigan,1,Cash,2,2636
2023,Qtr 2,April,9,Cardigan,1,Credit Card,5,71
2023,Qtr 2,April,9,Flannel Shirt,1,Credit Card,3,157
2023,Qtr 2,April,9,Jeans,1,Cash,3,149
2023,Qtr 2,April,9,Pajamas,1,Cash,1,157
2023,Qtr 2,April,9,Pajamas,1,Credit Card,2,150
2023,Qtr 2,April,9,Pants,1,Cash,5,54
2023,Qtr 2,April,9,Poncho,1,Cash,3,82
2023,Qtr 2,April,9,Shorts,1,Credit Card,3,89
2023,Qtr 2,April,9,Slippers,1,Cash,3,90
2023,Qtr 2,April,10,Backpack,1,Credit Card,3,46
2023,Qtr 2,April,10,Blazer,1,Cash,5,165
2023,Qtr 2,April,10,Blouse,1,Cash,4,157
2023,Qtr 2,April,10,Blouse,1,Credit Card,2,191
2023,Qtr 2,April,10,Boots,1,Credit Card,5,36
2023,Qtr 2,April,10,Coat,1,Credit Card,2,115
2023,Qtr 2,April,10,Pajamas,1,Credit Card,5,157
2023,Qtr 2,April,10,Pants,1,Credit Card,5,184
2023,Qtr 2,April,10,Poncho,1,Credit Card,3,2383
2023,Qtr 2,April,10,Skirt,1,Credit Card,3,11
2023,Qtr 2,April,10,Tank Top,1,Credit Card,5,183
2023,Qtr 2,April,10,Tie,1,Credit Card,3,128
2023,Qtr 2,April,11,Jeans,1,Cash,5,173
2023,Qtr 2,April,11,Jumpsuit,1,Credit Card,5,198
2023,Qtr 2,April,11,Overalls,1,Cash,4,172
2023,Qtr 2,April,11,Pajamas,1,Cash,3,157
2023,Qtr 2,April,11,Pajamas,1,Credit Card,3,157
2023,Qtr 2,April,11,Sandals,1,Cash,5,157
2023,Qtr 2,April,11,Skirt,1,Cash,3,186
2023,Qtr 2,April,11,Slippers,1,Credit Card,4,27
2023,Qtr 2,April,11,Socks,1,Cash,2,35
2023,Qtr 2,April,11,Tank Top,1,Cash,5,21
2023,Qtr 2,April,12,Blouse,1,Credit Card,3,37
2023,Qtr 2,April,12,Boots,1,Credit Card,2,11
2023,Qtr 2,April,12,Camisole,1,Credit Card,4,25
2023,Qtr 2,April,12,Dress,1,Credit Card,5,23
2023,Qtr 2,April,12,Flip-Flops,1,Cash,5,93
2023,Qtr 2,April,12,Handbag,1,Cash,3,157
2023,Qtr 2,April,12,Hat,1,Credit Card,3,11
2023,Qtr 2,April,12,Hoodie,1,Credit Card,3,157
2023,Qtr 2,April,12,Kimono,1,Credit Card,5,22
2023,Qtr 2,April,12,Shorts,1,Cash,5,141
2023,Qtr 2,April,12,Sun Hat,1,Credit Card,5,157
2023,Qtr 2,April,12,Tunic,1,Credit Card,2,4661
2023,Qtr 2,April,12,Umbrella,1,Credit Card,5,43
2023,Qtr 2,April,13,Dress,1,Credit Card,3,118
2023,Qtr 2,April,13,Jacket,1,Credit Card,2,73
2023,Qtr 2,April,13,Jumpsuit,1,Cash,3,149
2023,Qtr 2,April,13,Loafers,1,Cash,3,54
2023,Qtr 2,April,13,Loafers,1,Credit Card,2,157
2023,Qtr 2,April,13,Pants,1,Credit Card,5,62
2023,Qtr 2,April,13,Polo Shirt,1,Cash,3,157
2023,Qtr 2,April,13,Skirt,1,Credit Card,4,157
2023,Qtr 2,April,14,Camisole,1,Credit Card,3,175
2023,Qtr 2,April,14,Hat,1,Cash,4,67
2023,Qtr 2,April,14,Sweater,2,Credit Card,6,274
2023,Qtr 2,April,15,Belt,1,Credit Card,4,101
2023,Qtr 2,April,15,Blazer,1,Credit Card,5,18
2023,Qtr 2,April,15,Jacket,1,Credit Card,3,16
2023,Qtr 2,April,15,Onesie,1,Credit Card,2,31
2023,Qtr 2,April,15,Polo Shirt,1,Credit Card,3,28
2023,Qtr 2,April,15,Sandals,1,Cash,3,129
2023,Qtr 2,April,15,Sandals,1,Credit Card,5,185
2023,Qtr 2,April,15,Shorts,1,Credit Card,2,23
2023,Qtr 2,April,15,Sun Hat,1,Credit Card,4,157
2023,Qtr 2,April,15,Sunglasses,1,Credit Card,4,157
2023,Qtr 2,April,16,Cardigan,1,Credit Card,2,109
2023,Qtr 2,April,16,Flannel Shirt,1,Cash,2,51
2023,Qtr 2,April,16,Flip-Flops,1,Cash,4,2026
2023,Qtr 2,April,16,Gloves,1,Credit Card,3,135
2023,Qtr 2,April,16,Kimono,1,Cash,2,162
2023,Qtr 2,April,16,Loafers,1,Cash,2,44
2023,Qtr 2,April,16,Pants,1,Credit Card,3,26
2023,Qtr 2,April,16,Shorts,2,Credit Card,5,168
2023,Qtr 2,April,16,Skirt,2,Credit Card,7,297
2023,Qtr 2,April,16,Sunglasses,1,Cash,5,84
2023,Qtr 2,April,16,Swimsuit,1,Cash,2,35
2023,Qtr 2,April,16,Trench Coat,1,Credit Card,2,144
2023,Qtr 2,April,16,Umbrella,1,Cash,3,103
2023,Qtr 2,April,17,Blouse,1,Credit Card,5,157
2023,Qtr 2,April,17,Raincoat,1,Credit Card,4,157
2023,Qtr 2,April,17,Sun Hat,1,Cash,3,182
2023,Qtr 2,April,17,Sweater,1,Cash,4,157
2023,Qtr 2,April,17,Trench Coat,1,Credit Card,2,44
2023,Qtr 2,April,18,Blazer,1,Cash,4,157
2023,Qtr 2,April,18,Boots,1,Cash,3,90
2023,Qtr 2,April,18,Cardigan,1,Cash,3,48
2023,Qtr 2,April,18,Hat,1,Cash,2,157
2023,Qtr 2,April,18,Leggings,1,Credit Card,2,29
2023,Qtr 2,April,18,Polo Shirt,1,Cash,5,157
2023,Qtr 2,April,18,Poncho,1,Credit Card,3,33
2023,Qtr 2,April,18,Romper,1,Cash,5,157
2023,Qtr 2,April,18,Skirt,1,Credit Card,5,15
2023,Qtr 2,April,18,Sneakers,1,Credit Card,3,42
2023,Qtr 2,April,18,Sun Hat,1,Cash,3,159
2023,Qtr 2,April,18,Sunglasses,1,Credit Card,3,70
2023,Qtr 2,April,18,Tie,1,Cash,2,126
2023,Qtr 2,April,19,Blazer,1,Credit Card,2,49
2023,Qtr 2,April,19,Flannel Shirt,1,Cash,2,107
2023,Qtr 2,April,19,Jumpsuit,1,Cash,3,42
2023,Qtr 2,April,19,Onesie,1,Credit Card,5,155
2023,Qtr 2,April,19,Overalls,1,Credit Card,5,157
2023,Qtr 2,April,19,Pants,1,Cash,3,144
2023,Qtr 2,April,19,Pants,1,Credit Card,2,157
2023,Qtr 2,April,19,Sandals,1,Cash,5,105
2023,Qtr 2,April,19,Sneakers,1,Cash,5,156
2023,Qtr 2,April,19,Wallet,1,Cash,3,73
2023,Qtr 2,April,20,Belt,1,Cash,5,80
2023,Qtr 2,April,20,Dress,1,Cash,5,110
2023,Qtr 2,April,20,Raincoat,1,Credit Card,3,199
2023,Qtr 2,April,20,Romper,1,Cash,5,152
2023,Qtr 2,April,20,Romper,2,Credit Card,4,183
2023,Qtr 2,April,20,Socks,1,Credit Card,2,96
2023,Qtr 2,April,20,Tie,1,Credit Card,3,142
2023,Qtr 2,April,20,Wallet,1,Credit Card,3,157
2023,Qtr 2,April,21,Blouse,1,Cash,4,174
2023,Qtr 2,April,21,Coat,1,Credit Card,5,168
2023,Qtr 2,April,21,Handbag,1,Credit Card,5,46
2023,Qtr 2,April,21,Kimono,1,Credit Card,5,135
2023,Qtr 2,April,21,Pants,2,Cash,7,26
2023,Qtr 2,April,21,Polo Shirt,1,Credit Card,3,157
2023,Qtr 2,April,21,Romper,1,Credit Card,3,126
2023,Qtr 2,April,21,Skirt,1,Cash,2,157
2023,Qtr 2,April,21,Socks,1,Cash,3,147
2023,Qtr 2,April,21,Swimsuit,1,Credit Card,3,98
2023,Qtr 2,April,22,Belt,1,Cash,3,62
2023,Qtr 2,April,22,Coat,1,Credit Card,5,151
2023,Qtr 2,April,22,Handbag,1,Cash,2,52
2023,Qtr 2,April,22,Shorts,1,Cash,4,64
2023,Qtr 2,April,22,Sun Hat,1,Cash,4,58
2023,Qtr 2,April,22,Sun Hat,1,Credit Card,5,62
2023,Qtr 2,April,22,Sunglasses,1,Cash,4,196
2023,Qtr 2,April,22,Swimsuit,1,Credit Card,2,157
2023,Qtr 2,April,22,T-shirt,1,Credit Card,5,114
2023,Qtr 2,April,22,Tunic,1,Cash,3,148
2023,Qtr 2,April,22,Umbrella,1,Cash,3,157
2023,Qtr 2,April,23,Blazer,1,Credit Card,2,72
2023,Qtr 2,April,23,Dress,1,Cash,5,123
2023,Qtr 2,April,23,Flip-Flops,1,Cash,4,121
2023,Qtr 2,April,23,Hoodie,1,Credit Card,3,94
2023,Qtr 2,April,23,Leggings,1,Cash,3,192
2023,Qtr 2,April,23,Pajamas,2,Credit Card,7,340
2023,Qtr 2,April,23,Socks,1,Cash,3,143
2023,Qtr 2,April,23,Umbrella,1,Credit Card,5,103
2023,Qtr 2,April,24,Blouse,1,Credit Card,2,159
2023,Qtr 2,April,24,Cardigan,1,Credit Card,2,157
2023,Qtr 2,April,24,Dress,1,Cash,4,97
2023,Qtr 2,April,24,Flannel Shirt,1,Credit Card,4,47
2023,Qtr 2,April,24,Handbag,1,Cash,4,24
2023,Qtr 2,April,24,Hat,1,Credit Card,3,167
2023,Qtr 2,April,24,Polo Shirt,2,Credit Card,6,121
2023,Qtr 2,April,24,Poncho,1,Cash,4,192
2023,Qtr 2,April,24,Raincoat,1,Cash,4,157
2023,Qtr 2,April,24,Skirt,1,Credit Card,5,187
2023,Qtr 2,April,24,Sun Hat,1,Credit Card,4,33
2023,Qtr 2,April,24,Sweater,1,Cash,4,157
2023,Qtr 2,April,24,T-shirt,1,Credit Card,4,92
2023,Qtr 2,April,24,Wallet,1,Cash,3,30
2023,Qtr 2,April,25,Backpack,2,Credit Card,8,249
2023,Qtr 2,April,25,Bowtie,1,Credit Card,4,73
2023,Qtr 2,April,25,Dress,1,Cash,4,154
2023,Qtr 2,April,25,Handbag,1,Cash,5,98
